gene_id	AB_1	AB_2	AB_3	P1_1	P1_2	P1_3
WBGene00015188	346	482	1399	115	331	852
WBGene00015189	623	435	808	515	225	666
WBGene00015190	20	49	91	109	16	63
WBGene00015191	1059	1468	3083	920	897	2177
WBGene00015192	0	0	0	3	0	0
WBGene00015193	0	0	0	0	0	0
WBGene00015194	2023	2673	5484	635	1503	4985
WBGene00015196	0	0	4	0	0	0
WBGene00015197	9	28	52	0	39	10
WBGene00015198	0	0	0	0	0	0
WBGene00015199	0	0	0	0	0	0
WBGene00015200	1147	1123	2531	982	724	2092
WBGene00015202	0	0	0	0	0	4
WBGene00015203	5213	8936	13003	1866	5492	10968
WBGene00015204	558	1112	1951	172	602	1428
WBGene00015205	1315	1974	3855	1803	997	3049
WBGene00015206	9493	12785	17287	5783	9087	17126
WBGene00015207	4384	6561	12489	2255	3263	8865
WBGene00015208	942	1336	2796	712	945	2291
WBGene00015210	0	0	0	0	0	0
WBGene00015211	29	33	71	1	7	19
WBGene00015214	0	0	0	0	0	2
WBGene00015215	0	0	0	0	0	0
WBGene00015216	0	0	5	0	0	0
WBGene00015217	388	515	755	17	95	362
WBGene00015218	19	15	89	19	37	49
WBGene00015219	579	635	1101	570	509	1003
WBGene00015220	10	17	0	0	0	4
WBGene00015221	0	0	0	0	0	0
WBGene00015222	0	0	0	0	0	0
WBGene00015223	0	0	13	0	0	2
WBGene00015224	0	0	0	0	0	0
WBGene00015225	0	0	0	0	0	0
WBGene00015226	0	0	0	0	0	0
WBGene00015227	0	0	0	0	0	1
WBGene00015228	18	32	78	21	29	53
WBGene00015229	0	0	0	0	0	0
WBGene00015230	0	3	11	0	8	0
WBGene00015231	0	11	35	2	0	26
WBGene00015232	4915	8141	10764	3389	5918	11437
WBGene00015233	4723	6988	12231	5045	4683	11016
WBGene00015235	1125	1073	2023	1323	855	1915
WBGene00015236	32	210	237	13	194	94
WBGene00015237	8792	13422	20532	5189	9407	21430
WBGene00015238	536	820	1602	548	487	1021
WBGene00015241	0	0	0	0	0	0
WBGene00015242	0	0	0	0	0	0
WBGene00015243	0	1	0	0	1	0
WBGene00015244	0	0	0	0	0	3
WBGene00015245	693	1357	2916	730	875	2831
WBGene00015246	0	0	0	0	0	0
WBGene00015247	0	0	0	0	0	2
WBGene00015248	5195	7862	20051	11464	5254	17046
WBGene00015249	4695	6183	11118	2761	4030	10299
WBGene00015250	3	3	36	9	4	37
WBGene00015251	1116	1373	3052	1096	1000	2436
WBGene00015252	0	0	0	0	0	0
WBGene00015253	0	0	0	0	0	0
WBGene00015254	0	0	0	0	0	0
WBGene00015255	0	0	0	0	0	0
WBGene00015257	0	6	0	0	1	0
WBGene00015258	0	0	0	0	0	0
WBGene00015259	0	0	0	0	0	0
WBGene00015260	0	2	0	0	0	0
WBGene00015261	0	0	13	0	1	8
WBGene00015262	0	0	0	0	0	0
WBGene00015263	20	18	50	20	16	76
WBGene00015264	0	0	0	0	0	0
WBGene00015265	0	6	3	0	2	3
WBGene00015266	801	1288	2288	1315	1070	2858
WBGene00015267	2441	3600	5569	3067	2357	5793
WBGene00015268	167	196	383	55	97	400
WBGene00015269	0	0	0	0	0	0
WBGene00015270	1	5	3	0	0	2
WBGene00015271	0	0	0	0	0	0
WBGene00015272	0	0	0	0	0	0
WBGene00015273	0	0	0	0	0	0
WBGene00015277	0	0	0	0	0	0
WBGene00015278	0	14	9	0	5	23
WBGene00015279	0	6	0	0	0	10
WBGene00015280	0	0	0	0	0	14
WBGene00015281	0	0	0	0	0	1
WBGene00015282	5840	7109	10725	2494	3803	7802
WBGene00015283	2547	4048	6078	630	2109	4049
WBGene00015284	0	0	0	0	0	3
WBGene00015285	907	1049	1449	481	690	1401
WBGene00015286	0	5	4	0	0	24
WBGene00015287	0	3	8	0	0	17
WBGene00015288	0	0	1	0	0	0
WBGene00015291	1154	1579	3620	964	943	3272
WBGene00015292	0	0	0	0	0	0
WBGene00015293	0	3	0	0	0	16
WBGene00015294	1	3	7	0	2	20
WBGene00015295	181	208	367	158	156	353
WBGene00015296	3445	5737	12874	1520	3297	11513
WBGene00015297	1335	2041	3766	999	1500	3484
WBGene00015298	0	23	6	0	13	75
WBGene00015299	59	58	154	111	53	237
WBGene00015300	0	0	0	0	0	0
WBGene00015301	657	282	763	663	149	441
WBGene00015303	13	26	64	7	10	27
WBGene00015305	0	0	0	0	0	0
WBGene00015306	0	0	0	0	1	0
WBGene00015307	1912	2685	4424	1326	1636	2916
WBGene00015308	5087	8527	14008	5296	6740	13431
WBGene00015309	1	3	2	0	0	0
WBGene00015310	3441	5073	9612	1455	3915	8402
WBGene00015311	27	6	9	0	0	28
WBGene00015312	14285	14224	26842	15052	9133	21999
WBGene00015313	1073	1935	3028	1342	1376	3176
WBGene00015315	0	0	0	0	0	0
WBGene00015316	0	0	0	0	0	0
WBGene00015317	0	0	0	0	0	0
WBGene00015318	0	0	0	0	0	0
WBGene00015320	1	1	7	0	1	0
WBGene00015321	0	0	0	0	0	0
WBGene00015322	0	0	0	0	0	0
WBGene00015323	0	0	0	0	0	13
WBGene00015324	898	1845	2047	267	1162	2014
WBGene00015325	0	0	0	0	0	0
WBGene00015326	4683	5398	10756	4700	3345	9105
WBGene00015327	1796	2778	5746	2378	1904	4843
WBGene00015328	50	140	452	36	81	208
WBGene00015329	9305	14383	26833	9373	8363	21997
WBGene00015330	1520	1898	2617	1346	1185	2407
WBGene00015331	0	0	0	0	0	0
WBGene00015332	17	2	16	1	6	4
WBGene00015333	0	9	5	0	3	0
WBGene00015334	3	14	30	0	13	17
WBGene00015335	0	0	0	0	0	0
WBGene00015336	25	116	101	0	17	63
WBGene00015337	1	2	6	0	0	0
WBGene00015338	0	0	0	1	7	0
WBGene00015339	2	0	0	2	0	0
WBGene00015340	0	0	0	1	0	0
WBGene00015341	0	0	0	0	0	2
WBGene00015342	0	0	0	0	0	0
WBGene00015344	11522	12848	20062	7305	8163	18240
WBGene00015345	0	0	0	0	0	0
WBGene00015346	2315	3998	6180	1704	2845	6022
WBGene00015347	4358	6893	10651	3179	4305	9676
WBGene00015348	0	0	8	0	0	0
WBGene00015349	3598	4390	7394	1437	2514	5368
WBGene00015350	364	459	867	177	399	739
WBGene00015351	227	300	655	216	166	416
WBGene00015352	795	1011	1604	486	729	1277
WBGene00015353	1853	2522	5530	1669	1357	3227
WBGene00015354	0	1	0	0	0	27
WBGene00015355	0	0	0	0	0	0
WBGene00015356	68	115	239	0	24	62
WBGene00015357	3260	5765	8202	1156	3161	5892
WBGene00015359	61	36	83	15	39	108
WBGene00015360	66	30	50	20	20	28
WBGene00015361	0	0	0	0	0	0
WBGene00015362	2	4	7	0	1	0
WBGene00015364	0	0	1	0	0	0
WBGene00015366	0	0	0	0	0	0
WBGene00015367	0	0	0	0	0	0
WBGene00015368	0	0	0	0	0	0
WBGene00015369	0	5	0	0	0	18
WBGene00015371	0	0	0	0	0	0
WBGene00015372	0	0	0	0	0	0
WBGene00015373	0	0	0	0	0	2
WBGene00015374	0	4	1	0	0	0
WBGene00015375	0	0	3	0	0	0
WBGene00015376	0	0	2	0	3	4
WBGene00015377	0	0	0	0	0	0
WBGene00015378	373	820	1287	212	552	1238
WBGene00015379	0	0	0	0	0	0
WBGene00015380	0	0	1	0	3	1
WBGene00015381	0	0	0	0	0	0
WBGene00015382	0	0	0	0	0	0
WBGene00015385	10	5	9	1	1	11
WBGene00015386	0	0	0	0	0	10
WBGene00015387	0	7	0	0	9	17
WBGene00015388	0	0	0	0	0	1
WBGene00015389	0	1	5	0	0	72
WBGene00015390	0	3	6	9	0	8
WBGene00015391	1145	1533	1902	994	987	1668
WBGene00015392	0	0	0	0	0	0
WBGene00015393	0	0	0	0	0	3
WBGene00015394	0	0	0	0	0	0
WBGene00015395	6	2	2	0	3	11
WBGene00015396	0	0	0	0	0	0
WBGene00015397	7	5	10	0	7	29
WBGene00015398	0	0	0	0	0	0
WBGene00015399	0	0	0	0	0	0
WBGene00015400	0	0	0	0	0	2
WBGene00015401	0	0	0	0	0	0
WBGene00015402	0	0	0	0	0	7
WBGene00015403	0	0	0	0	0	0
WBGene00015404	2269	2879	6160	4352	2557	6702
WBGene00015405	2037	3539	7401	1952	2239	6745
WBGene00015406	0	0	0	0	0	3
WBGene00015407	96	38	78	61	37	83
WBGene00015408	2	1	0	0	0	10
WBGene00015409	0	4	0	0	3	0
WBGene00015410	126	274	304	153	158	247
WBGene00015411	0	0	0	0	0	0
WBGene00015412	12	4	20	0	5	47
WBGene00015413	7949	10188	19228	10237	6284	13946
WBGene00015414	0	0	0	0	0	2
WBGene00015416	0	0	0	0	0	1
WBGene00015417	0	0	0	0	0	0
WBGene00015418	6288	7670	11928	2256	4223	10349
WBGene00015419	0	0	0	0	0	9
WBGene00015421	0	0	0	0	0	0
WBGene00015422	0	0	0	0	0	0
WBGene00015423	0	17	15	0	8	43
WBGene00015424	0	0	0	0	0	4
WBGene00015425	2173	2962	6488	1168	3454	7349
WBGene00015426	0	0	0	12	1	0
WBGene00015427	2	4	3	9	2	4
WBGene00015428	0	0	0	0	0	0
WBGene00015429	1692	2840	4534	579	1523	3657
WBGene00015430	5	8	21	5	4	33
WBGene00015432	0	0	0	0	0	5
WBGene00015433	0	0	0	0	0	0
WBGene00015434	0	0	0	0	0	0
WBGene00015435	0	0	0	0	0	15
WBGene00015436	0	0	0	0	0	0
WBGene00015437	21	119	92	53	25	147
WBGene00015438	0	0	0	0	0	0
WBGene00015439	0	0	0	0	0	0
WBGene00015440	1	1	4	3	2	2
WBGene00015441	0	9	4	0	3	21
WBGene00015442	0	0	0	0	0	0
WBGene00015444	0	0	0	0	0	0
WBGene00015446	0	0	0	0	0	0
WBGene00015447	0	0	0	0	0	11
WBGene00015448	0	0	0	0	0	0
WBGene00015449	0	4	0	0	0	0
WBGene00015450	2494	3923	7730	3330	2968	5818
WBGene00015451	984	1718	2480	432	1071	3113
WBGene00015453	0	0	8	0	0	0
WBGene00015454	1631	2677	4663	1260	1572	3984
WBGene00015455	3	5	8	1	13	14
WBGene00015456	0	0	0	0	0	0
WBGene00015457	0	4	6	8	2	2
WBGene00015458	0	0	0	0	0	0
WBGene00015459	0	0	0	0	0	0
WBGene00015460	670	1259	2347	824	739	2112
WBGene00015461	2435	3855	7995	1221	2705	7260
WBGene00015462	4520	5990	11270	1771	3655	8175
WBGene00015463	3711	4571	8854	5356	7788	16310
WBGene00015464	17	15	71	6	18	97
WBGene00015465	0	0	0	0	0	0
WBGene00015466	1543	2216	3582	1141	1303	2671
WBGene00015467	0	0	0	0	0	0
WBGene00015468	5326	7287	11389	2173	3684	9079
WBGene00015469	189	357	852	168	218	447
WBGene00015470	9632	12478	20825	9347	7806	16242
WBGene00015471	0	1	0	0	0	3
WBGene00015472	0	10	24	0	0	0
WBGene00015473	0	0	0	0	0	0
WBGene00015474	1219	1828	3347	1943	1244	3025
WBGene00015476	0	0	6	0	0	8
WBGene00015477	1561	2477	2838	739	1559	3405
WBGene00015478	55	82	110	1	64	150
WBGene00015479	123	268	272	71	166	281
WBGene00015480	135	202	258	102	112	220
WBGene00015481	8485	9024	14757	4900	6184	13562
WBGene00015483	36	38	46	4	23	148
WBGene00015484	7526	6348	10301	4499	4789	9640
WBGene00015485	312	314	830	78	166	711
WBGene00015486	3549	4765	9650	1140	3086	8828
WBGene00015487	581	1008	1709	967	705	1644
WBGene00015488	115	216	559	102	136	521
WBGene00015489	0	0	0	0	0	0
WBGene00015491	0	0	0	0	0	0
WBGene00015492	1203	2069	3456	729	1221	2998
WBGene00015493	0	0	0	0	0	0
WBGene00015494	686	1120	1447	583	610	1167
WBGene00015495	0	0	0	0	0	12
WBGene00015496	32	48	62	18	15	52
WBGene00015497	69	88	148	40	77	252
WBGene00015499	1152	1581	6117	712	823	4320
WBGene00015500	10	27	92	10	19	38
WBGene00015501	5692	7687	17343	4760	8303	22253
WBGene00015504	2774	3454	6981	2873	3207	7168
WBGene00015505	1197	1600	3736	838	1050	3545
WBGene00015507	1518	2053	3166	664	1454	2639
WBGene00015508	3430	5112	8522	2521	2924	6225
WBGene00015509	4830	7363	10962	3414	4168	8981
WBGene00015510	319	418	924	382	481	1542
WBGene00015511	0	0	0	0	1	0
WBGene00015512	7244	4863	10231	6283	4106	8489
WBGene00015513	5128	9306	15794	3186	6536	15257
WBGene00015514	187	1080	659	304	169	539
WBGene00015515	318	606	1243	989	1058	2710
WBGene00015516	15	17	63	9	12	24
WBGene00015517	0	1	2	0	0	7
WBGene00015518	406	895	1461	428	485	986
WBGene00015519	0	0	5	0	0	1
WBGene00015520	0	0	0	0	0	0
WBGene00015521	0	0	0	0	0	0
WBGene00015522	0	0	0	0	0	0
WBGene00015523	0	13	7	0	4	4
WBGene00015524	2491	4082	6757	1025	2501	5167
WBGene00015525	1115	1692	3409	534	2235	4559
WBGene00015526	10	23	53	0	23	55
WBGene00015527	0	0	0	0	0	5
WBGene00015528	0	0	0	0	0	0
WBGene00015529	939	1555	2659	976	883	2242
WBGene00015530	0	0	0	0	0	0
WBGene00015531	0	0	0	0	0	1
WBGene00015532	0	5	7	0	0	16
WBGene00015533	0	0	0	0	0	0
WBGene00015534	0	0	0	0	0	0
WBGene00015535	0	0	0	0	0	0
WBGene00015536	0	0	0	0	0	20
WBGene00015537	0	4	0	0	0	3
WBGene00015538	4620	5366	10298	4501	3028	7725
WBGene00015539	9	25	28	2	7	28
WBGene00015540	5166	4182	6994	4058	2465	5237
WBGene00015541	499	757	1340	474	441	1203
WBGene00015544	1	3	15	0	2	56
WBGene00015545	25	7	2	0	5	5
WBGene00015546	0	0	0	0	0	0
WBGene00015547	1966	2772	3752	1566	1734	3607
WBGene00015549	0	1	0	0	0	12
WBGene00015550	0	1	0	0	0	0
WBGene00015551	779	893	1594	813	749	1974
WBGene00015552	1344	2144	3255	203	1178	2369
WBGene00015553	863	1369	4988	678	800	4113
WBGene00015554	731	1121	2327	727	481	1350
WBGene00015555	719	965	1955	504	852	1963
WBGene00015557	5157	7425	12079	2194	5359	12280
WBGene00015558	32	67	196	19	45	121
WBGene00015559	80	271	271	5	87	148
WBGene00015560	0	0	1	0	1	5
WBGene00015561	653	1152	1759	542	655	1675
WBGene00015562	0	0	0	0	0	0
WBGene00015564	0	0	0	0	0	0
WBGene00015565	18880	26873	50617	39884	23106	57515
WBGene00015566	4	10	14	0	4	3
WBGene00015567	3976	5864	8121	2838	3873	8407
WBGene00015568	0	0	0	0	0	0
WBGene00015569	653	715	742	233	381	856
WBGene00015570	2	2	29	7	0	48
WBGene00015572	0	0	0	0	0	0
WBGene00015573	0	0	0	0	0	0
WBGene00015574	23	15	20	28	11	51
WBGene00015575	0	0	0	0	0	0
WBGene00015576	0	1	0	0	0	0
WBGene00015577	1375	1881	857	1337	1002	759
WBGene00015578	6	7	14	2	1	2
WBGene00015579	717	1320	2213	1533	794	2102
WBGene00015580	373	983	1643	242	855	1265
WBGene00015581	7043	11162	17483	1702	6736	15076
WBGene00015582	12	27	51	12	13	29
WBGene00015583	0	0	3	0	2	85
WBGene00015586	1073	1508	2717	394	850	1636
WBGene00015587	7	92	72	62	32	140
WBGene00015588	0	3	16	1	1	1
WBGene00015589	4	12	52	0	20	40
WBGene00015590	1017	1455	2821	841	711	1574
WBGene00015591	10512	10584	20139	11773	5983	13440
WBGene00015592	0	0	6	0	0	5
WBGene00015593	0	0	0	0	0	0
WBGene00015594	0	0	0	0	0	0
WBGene00015595	0	0	0	0	0	0
WBGene00015596	0	0	0	0	0	7
WBGene00015597	0	0	0	0	0	0
WBGene00015598	0	0	0	0	0	0
WBGene00015599	0	0	0	0	0	0
WBGene00015600	0	0	0	0	0	0
WBGene00015601	0	2	0	0	1	0
WBGene00015602	0	0	0	0	0	0
WBGene00015603	0	0	0	0	0	0
WBGene00015604	0	0	0	0	0	0
WBGene00015605	0	0	0	0	0	0
WBGene00015606	0	0	0	0	0	0
WBGene00015607	0	8	2	0	2	0
WBGene00015608	3	0	0	0	0	7
WBGene00015609	0	0	0	0	0	4
WBGene00015610	0	70	0	0	4	6
WBGene00015611	0	0	0	0	0	0
WBGene00015613	0	97	0	0	3	37
WBGene00015614	0	0	0	0	0	0
WBGene00015615	0	0	0	0	0	0
WBGene00015616	0	0	4	0	0	0
WBGene00015618	0	0	0	11	1	1
WBGene00015619	0	0	0	0	1	49
WBGene00015620	116	197	182	5	99	155
WBGene00015621	310	718	1202	479	441	1003
WBGene00015622	0	0	0	0	0	0
WBGene00015623	146	180	363	185	86	252
WBGene00015624	463	707	959	201	454	897
WBGene00015625	0	0	2	0	0	3
WBGene00015626	0	0	0	0	0	1
WBGene00015627	0	0	0	0	0	0
WBGene00015628	0	0	0	0	0	0
WBGene00015629	0	0	0	0	0	0
WBGene00015630	0	6	0	0	0	0
WBGene00015631	0	0	2	0	0	0
WBGene00015632	19	32	105	19	34	178
WBGene00015633	10	23	18	33	9	24
WBGene00015634	14	1	15	0	4	0
WBGene00015635	9311	10709	14491	2540	4763	9831
WBGene00015636	0	0	0	0	0	0
WBGene00015637	0	0	0	0	0	0
WBGene00015638	1162	1407	2991	320	876	2594
WBGene00015639	0	0	7	0	2	0
WBGene00015640	17	31	39	0	18	60
WBGene00015641	294	210	768	93	130	535
WBGene00015642	735	736	2049	164	489	1393
WBGene00015644	483	485	832	517	279	729
WBGene00015645	48	75	147	79	86	166
WBGene00015646	238	317	521	294	267	547
WBGene00015647	619	1058	1786	538	692	1514
WBGene00015648	2351	3456	5350	2194	2283	4100
WBGene00015649	45	53	80	55	12	80
WBGene00015650	130	70	137	18	43	265
WBGene00015651	0	0	0	0	0	0
WBGene00015652	0	0	0	0	0	2
WBGene00015653	0	0	0	0	0	0
WBGene00015654	0	0	0	0	0	0
WBGene00015655	0	0	0	0	0	0
WBGene00015656	0	0	0	0	0	0
WBGene00015658	305	345	787	292	229	774
WBGene00015660	0	0	0	0	0	3
WBGene00015661	0	0	0	0	0	0
WBGene00015662	56	51	189	78	120	339
WBGene00015663	0	0	0	0	0	0
WBGene00015664	0	0	0	0	0	0
WBGene00015665	0	0	0	0	0	0
WBGene00015666	3	21	58	69	16	35
WBGene00015667	0	0	0	0	0	0
WBGene00015668	19	18	39	0	10	9
WBGene00015670	448	675	1176	393	467	1036
WBGene00015671	5	9	18	2	10	16
WBGene00015672	1	27	43	26	9	10
WBGene00015673	45	34	115	5	27	64
WBGene00015675	60	152	203	108	69	98
WBGene00015676	5073	6180	7918	3579	4180	8006
WBGene00015677	5759	7797	14350	5127	8364	18342
WBGene00015678	512	868	1467	390	513	1038
WBGene00015679	0	0	0	0	0	0
WBGene00015680	581	864	1130	411	493	862
WBGene00015681	0	0	1	0	0	15
WBGene00015682	0	0	0	0	0	0
WBGene00015683	0	0	0	0	0	4
WBGene00015684	3	12	14	1	4	45
WBGene00015685	0	0	0	0	0	0
WBGene00015686	5	36	101	1	28	69
WBGene00015687	21132	30739	54104	15821	23950	54108
WBGene00015688	0	0	0	0	0	0
WBGene00015689	0	0	0	0	0	0
WBGene00015690	0	0	0	0	1	0
WBGene00015691	3915	5983	10091	1252	3464	7146
WBGene00015692	0	4	3	2	2	4
WBGene00015693	627	1007	1563	302	756	1728
WBGene00015694	0	0	0	0	0	19
WBGene00015695	0	0	6	0	6	4
WBGene00015696	0	0	0	0	0	0
WBGene00015697	191	234	513	216	178	358
WBGene00015698	1740	1907	3790	1806	1260	3493
WBGene00015700	0	0	0	0	0	30
WBGene00015701	269	382	821	293	248	558
WBGene00015702	3374	3726	8084	2434	2147	5399
WBGene00015703	1699	2633	4619	1893	1834	4080
WBGene00015704	136	262	480	23	136	250
WBGene00015705	2	5	6	0	1	8
WBGene00015706	0	0	0	0	0	0
WBGene00015707	0	0	0	0	0	0
WBGene00015708	0	0	0	0	0	0
WBGene00015709	33	65	74	44	21	45
WBGene00015710	0	1	0	0	0	0
WBGene00015711	0	0	2	0	0	0
WBGene00015712	0	0	0	0	0	5
WBGene00015713	8	0	0	0	0	29
WBGene00015714	0	0	0	0	0	0
WBGene00015716	5	5	24	62	1	56
WBGene00015718	0	0	0	0	0	0
WBGene00015719	0	0	0	0	0	0
WBGene00015720	6	0	2	0	0	0
WBGene00015721	0	0	0	0	0	0
WBGene00015722	0	0	0	0	0	0
WBGene00015723	0	0	0	0	0	0
WBGene00015724	0	0	0	0	0	0
WBGene00015725	0	0	0	0	0	0
WBGene00015726	0	0	0	0	0	0
WBGene00015727	0	0	0	0	0	0
WBGene00015728	1	1	0	0	6	15
WBGene00015729	15	14	30	42	9	38
WBGene00015730	0	0	0	0	0	0
WBGene00015731	0	0	0	0	0	0
WBGene00015733	1677	2124	3405	1406	1637	2966
WBGene00015734	5808	8800	12272	4754	6838	12360
WBGene00015735	140	109	106	12	44	160
WBGene00015736	0	0	0	0	0	0
WBGene00015737	0	0	0	2	0	0
WBGene00015738	0	0	0	0	0	0
WBGene00015739	0	5	0	0	0	0
WBGene00015740	21	42	113	1	39	138
WBGene00015741	3	1	6	0	2	1
WBGene00015742	518	946	2075	499	599	1683
WBGene00015743	7608	9440	14901	2753	5751	12398
WBGene00015744	1425	1880	3860	2019	1149	3468
WBGene00015745	4645	6721	10538	2176	4394	9580
WBGene00015746	3528	6227	12967	2947	3286	10461
WBGene00015747	4914	7036	13036	4232	4566	10212
WBGene00015748	0	0	5	0	2	0
WBGene00015750	0	3	0	0	0	0
WBGene00015751	0	0	0	0	0	5
WBGene00015752	1580	1541	1846	384	1014	1892
WBGene00015753	59	88	169	8	61	84
WBGene00015754	1772	3132	5546	1250	3500	7712
WBGene00015755	1520	2036	3944	3077	1317	3767
WBGene00015756	0	0	0	0	0	0
WBGene00015757	0	0	0	0	0	0
WBGene00015758	0	0	0	0	0	0
WBGene00015759	0	0	0	0	0	0
WBGene00015760	0	0	0	0	0	0
WBGene00015761	0	0	0	0	0	0
WBGene00015762	0	0	0	0	0	0
WBGene00015763	0	0	0	0	0	0
WBGene00015764	0	0	0	0	0	0
WBGene00015765	26	70	196	42	23	74
WBGene00015766	820	1766	2961	158	521	1289
WBGene00015767	54	44	90	23	28	68
WBGene00015768	0	0	0	0	0	0
WBGene00015769	1425	2063	3984	1930	1272	3115
WBGene00015770	1	0	1	0	0	0
WBGene00015771	0	0	0	0	0	0
WBGene00015772	0	0	0	0	0	0
WBGene00015773	0	0	0	0	0	0
WBGene00015774	0	0	0	0	0	0
WBGene00015775	0	0	0	0	0	0
WBGene00015776	1029	1271	1924	740	903	1945
WBGene00015777	493	557	879	283	263	734
WBGene00015778	22368	30999	47985	22274	21705	40201
WBGene00015779	134	263	383	117	299	653
WBGene00015780	0	0	0	0	0	0
WBGene00015781	0	5	0	0	1	5
WBGene00015782	1	8	1	0	9	0
WBGene00015783	0	0	0	0	0	0
WBGene00015784	0	0	0	0	0	0
WBGene00015785	0	0	0	0	0	0
WBGene00015786	0	0	0	0	0	2
WBGene00015787	357	512	890	128	356	722
WBGene00015788	0	6	13	0	1	3
WBGene00015789	840	995	1590	449	482	923
WBGene00015790	0	0	0	0	0	0
WBGene00015791	351	362	644	319	214	598
WBGene00015792	10	19	42	9	8	49
WBGene00015793	499	664	1038	393	406	904
WBGene00015794	0	0	0	2	0	0
WBGene00015795	20	23	33	0	24	71
WBGene00015796	79	113	210	31	73	147
WBGene00015797	3	23	45	0	6	12
WBGene00015798	0	0	0	0	0	0
WBGene00015799	0	0	0	0	0	0
WBGene00015800	743	918	1484	693	563	1204
WBGene00015801	326	523	802	72	335	385
WBGene00015802	0	70	0	0	3	0
WBGene00015803	0	2	16	0	3	9
WBGene00015805	0	0	0	0	0	6
WBGene00015806	2029	2922	5027	959	1988	4534
WBGene00015807	334	484	883	343	308	963
WBGene00015809	5030	8200	13899	6843	6352	13278
WBGene00015810	6866	8561	17408	9424	5493	13497
WBGene00015811	872	1246	2718	773	978	3198
WBGene00015813	10126	15768	27076	2311	8115	19753
WBGene00015814	2981	3605	6866	2353	2487	6058
WBGene00015815	1955	2989	6056	1113	2413	4937
WBGene00015816	81	62	163	115	59	85
WBGene00015817	4698	5259	9991	2949	3555	9238
WBGene00015818	63	61	90	15	32	72
WBGene00015819	2028	3292	5521	1712	2281	4618
WBGene00015820	0	0	1	0	0	0
WBGene00015821	0	0	0	0	0	0
WBGene00015822	19	74	63	8	26	28
WBGene00015823	0	0	0	2	0	0
WBGene00015824	51	179	222	87	44	117
WBGene00015825	0	0	0	0	0	1
WBGene00015826	0	0	0	0	0	0
WBGene00015827	0	0	0	0	0	0
WBGene00015828	0	0	0	0	0	0
WBGene00015829	0	0	0	0	3	3
WBGene00015830	0	1	1	0	0	3
WBGene00015832	0	0	0	0	0	0
WBGene00015833	0	0	0	0	0	0
WBGene00015834	0	0	0	0	0	0
WBGene00015835	0	0	0	0	0	0
WBGene00015836	0	0	0	0	0	1
WBGene00015837	0	0	0	0	0	0
WBGene00015838	1	0	0	0	0	0
WBGene00015839	4	0	0	0	0	0
WBGene00015840	0	0	0	0	0	0
WBGene00015841	5	0	2	0	0	0
WBGene00015842	881	1297	2693	880	789	2164
WBGene00015843	234	297	961	313	172	480
WBGene00015845	0	0	0	0	0	0
WBGene00015846	0	0	0	0	0	0
WBGene00015847	0	0	0	0	0	0
WBGene00015848	0	0	0	0	0	0
WBGene00015849	673	1012	1958	676	692	1670
WBGene00015850	416	716	1335	508	420	1123
WBGene00015851	2	1	13	1	3	7
WBGene00015852	220	284	813	287	232	672
WBGene00015853	812	1159	2433	509	763	1981
WBGene00015854	0	0	0	0	0	0
WBGene00015855	0	0	6	0	0	0
WBGene00015856	0	0	0	0	0	0
WBGene00015857	0	0	1	0	0	1
WBGene00015858	0	0	0	0	0	0
WBGene00015859	0	0	0	0	0	6
WBGene00015860	0	0	0	0	0	5
WBGene00015861	336	507	560	276	308	564
WBGene00015862	0	0	0	0	0	0
WBGene00015863	0	0	0	0	0	0
WBGene00015864	0	0	0	0	0	4
WBGene00015865	0	0	0	0	0	7
WBGene00015866	2124	2893	4760	1142	1792	4545
WBGene00015867	0	0	0	0	0	2
WBGene00015868	213	463	991	51	319	1061
WBGene00015869	0	0	0	0	0	0
WBGene00015870	0	0	0	0	0	0
WBGene00015871	0	0	0	0	0	0
WBGene00015872	0	0	0	0	0	0
WBGene00015873	0	0	0	0	0	0
WBGene00015874	0	0	0	0	0	0
WBGene00015875	0	0	0	0	0	0
WBGene00015876	0	0	0	0	0	0
WBGene00015877	0	0	0	0	0	0
WBGene00015878	0	0	0	0	0	0
WBGene00015879	0	0	0	0	0	0
WBGene00015882	0	0	0	0	0	0
WBGene00015883	0	0	0	0	0	0
WBGene00015884	0	0	0	0	0	0
WBGene00015885	395	599	1224	201	316	802
WBGene00015886	0	0	0	0	0	0
WBGene00015887	683	1211	1896	638	661	1632
WBGene00015888	0	0	0	0	0	0
WBGene00015889	0	0	0	0	0	21
WBGene00015890	2	3	14	0	9	8
WBGene00015891	0	0	1	0	4	2
WBGene00015892	0	1	0	0	0	0
WBGene00015893	0	0	0	0	0	0
WBGene00015894	0	15	0	0	5	4
WBGene00015895	0	0	0	0	0	0
WBGene00015896	0	16	2	0	6	2
WBGene00015897	14	17	26	0	7	30
WBGene00015898	16	58	71	0	22	43
WBGene00015899	8235	10355	21797	4519	4419	11992
WBGene00015900	0	0	0	0	0	0
WBGene00015901	0	19	8	0	1	0
WBGene00015902	0	0	0	0	0	0
WBGene00015903	3657	5199	9385	4033	2877	6547
WBGene00015904	0	0	0	0	0	0
WBGene00015905	1311	2716	5223	3732	1657	4597
WBGene00015906	175	330	644	214	227	308
WBGene00015907	0	0	0	0	0	0
WBGene00015908	0	0	4	0	0	0
WBGene00015909	0	0	0	0	0	0
WBGene00015910	1	14	11	0	1	10
WBGene00015911	0	0	0	0	0	0
